..\bite-us\group1\02\post\sweep_2u\2d\2u.2dus.00001sm.png	1	0.121951373842567	0.152504142458545	-0.0659716889639732	165.07701383168063	-0.061978890206165	-0.0341821551944523	-0.19356528838894	-28.664426970040267	-0.154155217072803	0.134395037623811	0.0256349180879036	-125.65875606196572	0	0	0	1
..\bite-us\group1\02\post\sweep_2u\2d\2u.2dus.00002sm.png	2	0.122016619250475	0.152479380567797	-0.0659082403648654	165.0491981243137	-0.0623448673794947	-0.0337682620531597	-0.193520376174874	-28.819350661788825	-0.153955881674454	0.134527700932669	0.0261323840544383	-125.79616927365845	0	0	0	1
..\bite-us\group1\02\post\sweep_2u\2d\2u.2dus.00003sm.png	3	0.122020751885053	0.152526112725934	-0.0657923846656507	164.90362230888388	-0.0625731082098098	-0.0334207936918349	-0.193507010199986	-28.949560505488989	-0.153859980509586	0.134561490867124	0.0265204216161037	-125.91467876427166	0	0	0	1
..\bite-us\group1\02\post\sweep_2u\2d\2u.2dus.00004sm.png	4	0.122126741280813	0.152536988941401	-0.0655701470066775	164.92639828315049	-0.06266086218842	-0.0330386476319626	-0.193544212925162	-29.175402224395015	-0.153740127416279	0.134643507478086	0.0267978936472299	-125.8424142396762	0	0	0	1
..\bite-us\group1\02\post\sweep_2u\2d\2u.2dus.00005sm.png	5	0.122164424643396	0.152622719554959	-0.0652999544966982	164.88805071330182	-0.0627501403364856	-0.0326091990308924	-0.193588091850862	-29.419665105568392	-0.153673760295438	0.134651048836879	0.0271385385659843	-125.91639240426143	0	0	0	1
..\bite-us\group1\02\post\sweep_2u\2d\2u.2dus.00006sm.png	6	0.122155354903389	0.152654345412234	-0.0652429909523055	164.77941091174685	-0.0631891437086728	-0.0321540221006814	-0.193521394830422	-29.686432838191081	-0.153500986152638	0.134724641503219	0.0277444681641497	-125.95016771054419	0	0	0	1
..\bite-us\group1\02\post\sweep_2u\2d\2u.2dus.00007sm.png	7	0.122398482473847	0.152529861702624	-0.0650781939278429	164.71942029166289	-0.0631819032825037	-0.0318954556393954	-0.193566528894905	-29.756411983852104	-0.153310175623604	0.134926945185879	0.0278165635169824	-126.29966407219381	0	0	0	1
..\bite-us\group1\02\post\sweep_2u\2d\2u.2dus.00008sm.png	8	0.122382096727466	0.152601279475378	-0.0649414829481911	164.57170851856677	-0.0632771302584382	-0.0316419406310292	-0.193577016355913	-29.923754904317676	-0.153283980085612	0.134905879909808	0.0280620058167363	-126.35921582238912	0	0	0	1
..\bite-us\group1\02\post\sweep_2u\2d\2u.2dus.00009sm.png	9	0.122681206843963	0.152461350150898	-0.0647052721644691	164.61646022732319	-0.0631579002760189	-0.031377575724035	-0.193658955967068	-30.11786061783873	-0.153093933531259	0.135125659260214	0.0280422924721436	-126.53733077706988	0	0	0	1
..\bite-us\group1\02\post\sweep_2u\2d\2u.2dus.00010sm.png	10	0.122567739585206	0.152595497010029	-0.0646040869424792	164.46479125052295	-0.0633148505565258	-0.0311371518335047	-0.193646498361361	-30.261896001636842	-0.153119986533498	0.135029816731784	0.0283598177345768	-126.56853725526904	0	0	0	1
..\bite-us\group1\02\post\sweep_2u\2d\2u.2dus.00011sm.png	11	0.122760766477331	0.152460611886156	-0.0645559473101798	164.46502688881506	-0.0635832448392316	-0.0307932306272659	-0.193613531580502	-30.499418930817285	-0.152853905915593	0.135260852095108	0.0286925721230695	-126.76015876514408	0	0	0	1
..\bite-us\group1\02\post\sweep_2u\2d\2u.2dus.00012sm.png	12	0.123073028698501	0.152276891544234	-0.064394708358488	164.50569606271785	-0.063611467789308	-0.0304885563538122	-0.193652458916366	-30.722055736957444	-0.152590832413708	0.135536546996541	0.0287920185172331	-126.82167523103683	0	0	0	1
..\bite-us\group1\02\post\sweep_2u\2d\2u.2dus.00013sm.png	13	0.12322007327543	0.152303611731477	-0.06404940832727	164.35074364421035	-0.0635263247731367	-0.0300895262237001	-0.193742779765148	-30.963285355355353	-0.152507609537544	0.135595684311266	0.0289541399635045	-127.1887226348986	0	0	0	1
..\bite-us\group1\02\post\sweep_2u\2d\2u.2dus.00014sm.png	14	0.123413580990662	0.152198633652215	-0.0639262033838004	164.32750989677902	-0.0636979121473385	-0.0297329034801426	-0.193741481444304	-31.194038469415212	-0.152279399063602	0.135792082625236	0.0292337566509279	-127.37696472988026	0	0	0	1
..\bite-us\group1\02\post\sweep_2u\2d\2u.2dus.00015sm.png	15	0.123664499430945	0.152094192626915	-0.0636893727465146	164.15023488631851	-0.063571132875765	-0.0294829911277918	-0.193821286221388	-31.376913064092918	-0.152128741562619	0.135963484590477	0.0292216776703284	-127.60913368567874	0	0	0	1
..\bite-us\group1\02\post\sweep_2u\2d\2u.2dus.00016sm.png	16	0.123696957470037	0.152134107956301	-0.0635308377089293	164.04450655238838	-0.063816694188796	-0.0290533402760938	-0.193805446919507	-31.59310175786915	-0.151999485589623	0.136011308183554	0.0296684182854121	-127.76883016005114	0	0	0	1
..\bite-us\group1\02\post\sweep_2u\2d\2u.2dus.00017sm.png	17	0.124176521421912	0.151817631185337	-0.0633519223089704	164.1351667400784	-0.0638454042845137	-0.0286796043101614	-0.193851634010123	-31.898896573747024	-0.151595868160517	0.136443565244189	0.0297491440312085	-128.26818827297538	0	0	0	1
